admin0name_en,admin0name_ar,admin0pcode,admin1name_en,admin1name_ar,admin1pcode,admin2name_en,admin2name_ar,admin2pcode,admin3name_en,admin3name_ar,admin3pcode,admin4name_en,admin4name_ar,column1,admin4pcode,location_name_en,location_name_ar,location_pcode,location_type,last_update_date,latitude_y,longitude_x,zone,aoc_rosc
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Jil Jilak,جيل_جيلك,Jil Jilak,C1964,Jil Jilak,جيل_جيلك,C1964,Community,19/12/2018,36.811443,38.468104,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Natheriyeh - Koran,الناظرية_كوران,Natheriyeh - Koran,C1965,Natheriyeh - Koran,الناظرية_كوران,C1965,Community,19/12/2018,36.738572,38.605399,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Babn - Boban,بابان_بوبان,Babn - Boban,C1966,Babn - Boban,بابان_بوبان,C1966,Community,19/12/2018,36.895514,38.196473,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Kharab Nas,خراب ناس,Kharab Nas,C1967,Kharab Nas,خراب ناس,C1967,Community,19/12/2018,36.830227,38.55156,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Kharan Kort,خراب كورت,Kharan Kort,C1968,Kharan Kort,خراب كورت,C1968,Community,19/12/2018,36.814381,38.448165,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Thahireh - Bil Weiran,ظهيرة_بيل ويران,Thahireh - Bil Weiran,C1969,Thahireh - Bil Weiran,ظهيرة_بيل ويران,C1969,Community,19/12/2018,36.735512,38.344077,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Ayoubiyeh - Karoz,الأيوبية_كاروز,Ayoubiyeh - Karoz,C1970,Ayoubiyeh - Karoz,الأيوبية_كاروز,C1970,Community,19/12/2018,36.726982,38.477075,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Ghassaniyeh - Qorret Halanj,الغسانية_قرة حلنج,Ghassaniyeh - Qorret Halanj,C1971,Ghassaniyeh - Qorret Halanj,الغسانية_قرة حلنج,C1971,Community,19/12/2018,36.853914,38.378495,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Upper Jbeileh - Qorrat Quri,جبيلة فوقاني_قرة قوري,Upper Jbeileh - Qorrat Quri,C1972,Upper Jbeileh - Qorrat Quri,جبيلة فوقاني_قرة قوري,C1972,Community,19/12/2018,36.857857,38.161148,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Shoruq - Holaqi,الشروق_هولاقي,Shoruq - Holaqi,C1973,Shoruq - Holaqi,الشروق_هولاقي,C1973,Community,19/12/2018,36.782076000000004,38.536043,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Aziziyeh - Moman Azu,عزيزية_مومان عزو,Aziziyeh - Moman Azu,C1974,Aziziyeh - Moman Azu,عزيزية_مومان عزو,C1974,Community,19/12/2018,36.871544,38.290762,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Estiqama,الاستقامة_كوربا,Estiqama,C1975,Estiqama,الاستقامة_كوربا,C1975,Community,19/12/2018,36.899073,38.266839,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Hbab - Yadi Qawi,الحباب_ يدي قوي,Hbab - Yadi Qawi,C1976,Hbab - Yadi Qawi,الحباب_ يدي قوي,C1976,Community,19/12/2018,36.825392,38.319977,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Zogher,زوغر,Zogher,C1977,Zogher,زوغر,C1977,Community,19/12/2018,36.703922,38.624372,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Big Doha - Big Qabajeq,دوحة كبير_قباجق كبير,Big Doha - Big Qabajeq,C1978,Big Doha - Big Qabajeq,دوحة كبير_قباجق كبير,C1978,Community,19/12/2018,36.822102,38.480993,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Upper Sift - Siftek,سفت فوقاني_سفتك,Upper Sift - Siftek,C1979,Upper Sift - Siftek,سفت فوقاني_سفتك,C1979,Community,19/12/2018,36.904916,38.215566,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Sus - Susan,صوص_صوصان,Sus - Susan,C1980,Sus - Susan,صوص_صوصان,C1980,Community,19/12/2018,36.878575,38.212747,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Big Mazraet Sofi,مزرعة صوفي كبير,Big Mazraet Sofi,C1981,Big Mazraet Sofi,مزرعة صوفي كبير,C1981,Community,19/12/2018,36.802676,38.350313,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Mazraet Elamud,مزرعة العامود,Mazraet Elamud,C1982,Mazraet Elamud,مزرعة العامود,C1982,Community,19/12/2018,36.891035,38.300441,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Qantarte Beith Serri,قنطرة بيت سري,Qantarte Beith Serri,C1983,Qantarte Beith Serri,قنطرة بيت سري,C1983,Community,19/12/2018,36.751275,38.45342,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Qarruf,قروف,Qarruf,C1985,Qarruf,قروف,C1985,Community,19/12/2018,36.824743,38.263064,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Makhraj,مخرج,Makhraj,C1986,Makhraj,مخرج,C1986,Community,19/12/2018,36.769895,38.378646,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Morshed Morshed Binar,مرشد مرشد بينار,Morshed Morshed Binar,C1987,Morshed Morshed Binar,مرشد مرشد بينار,C1987,Community,19/12/2018,36.875192,38.300416,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Naf Karab - Karabnaf,ناف كرب_كربناف,Naf Karab - Karabnaf,C1988,Naf Karab - Karabnaf,ناف كرب_كربناف,C1988,Community,19/12/2018,36.860621,38.498211,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Qola,قولا,Qola,C1990,Qola,قولا,C1990,Community,19/12/2018,36.857671,38.200202,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Karb Karbalak,كرب_كربلك,Karb Karbalak,C1991,Karb Karbalak,كرب_كربلك,C1991,Community,19/12/2018,36.740007,38.548884,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Ain al Arab,مركز عين العرب,SY020600,Kas Kaskan,كأس_كاسكان,Kas Kaskan,C1992,Kas Kaskan,كأس_كاسكان,C1992,Community,19/12/2018,36.883654,38.430642,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Shakriyeh - Mashko,الشاكرية_مشكو,Shakriyeh - Mashko,C1994,Shakriyeh - Mashko,الشاكرية_مشكو,C1994,Community,19/12/2018,36.830848,38.117367,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Jebnet,جبنة,Jebnet,C1995,Jebnet,جبنة,C1995,Community,19/12/2018,36.844289,38.090411,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Oweina,عوينة,Oweina (Lower Shyookh),C1996,Oweina (Lower Shyookh),عوينة - شيوخ تحتاني,C1996,Community,19/12/2018,36.754535,38.112075,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Rajabiyeh - Middle Qojli,رجبية_قوجلي وسط,Rajabiyeh - Middle Qojli,C1997,Rajabiyeh - Middle Qojli,رجبية_قوجلي وسط,C1997,Community,19/12/2018,36.763872,38.188244,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Big Duwara - Jraqli,الدوارة الكبيرة_جارقلي,Big Duwara - Jraqli,C1998,Big Duwara - Jraqli,الدوارة الكبيرة_جارقلي,C1998,Community,19/12/2018,36.857914,38.091555,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Sawaniyet - Qamlaq,صوانية_قملق,Sawaniyet - Qamlaq,C1999,Sawaniyet - Qamlaq,صوانية_قملق,C1999,Community,19/12/2018,36.717037,38.10415,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Seif Ali,سيف علي,Seif Ali,C2000,Seif Ali,سيف علي,C2000,Community,19/12/2018,36.770659,38.145435,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Kherbet Atu,خربة عطو,Kherbet Atu,C2001,Kherbet Atu,خربة عطو,C2001,Community,19/12/2018,36.816982,38.062637,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Upper Shyookh,شيوخ فوقاني,Upper Shyookh,C2002,Upper Shyookh,شيوخ فوقاني,C2002,Community,19/12/2018,36.785768,38.047337,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Wawiyeh - Jaql Wabran,الواوية_جقل وبران,Wawiyeh - Jaql Wabran,C2003,Wawiyeh - Jaql Wabran,الواوية_جقل وبران,C2003,Community,19/12/2018,36.702734,38.166315,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Big Jeb Faraj,جب فرج كبير,Big Jeb Faraj,C2004,Big Jeb Faraj,جب فرج كبير,C2004,Community,19/12/2018,36.793027,38.088056,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Upper Dar Elbaz,دار الباز فوقاني,Upper Dar Elbaz,C2005,Upper Dar Elbaz,دار الباز فوقاني,C2005,Community,19/12/2018,36.803736,38.109559,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Taala,تعلا,Taala (Lower Shyookh),C2006,Taala (Lower Shyookh),تعلا - شيوخ تحتاني,C2006,Community,19/12/2018,36.780935,38.106953,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Lower Shyookh,شيوخ تحتاني,Lower Shyookh,C2007,Lower Shyookh,شيوخ تحتاني,C2007,Community,19/12/2018,36.751477,38.080496,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Tal Amar Ein El Arab,تل أحمر عين العرب,Tal Amar Ein El Arab,C2008,Tal Amar Ein El Arab,تل أحمر عين العرب,C2008,Community,19/12/2018,36.674514,38.119533,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Dadi - Dada Li,دادي_دادة لي,Dadi - Dada Li,C2009,Dadi - Dada Li,دادي_دادة لي,C2009,Community,19/12/2018,36.732323,38.15943,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Billeh,بلة,Billeh,C2010,Billeh,بلة,C2010,Community,19/12/2018,36.717463,38.18626,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Darb Elnob,درب النوب,Darb Elnob,C2011,Darb Elnob,درب النوب,C2011,Community,19/12/2018,36.785432,38.15143,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Shehama - Bandar,الشهامة_بندر,Shehama - Bandar,C2012,Shehama - Bandar,الشهامة_بندر,C2012,Community,19/12/2018,36.811826,38.154385,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Hifyana - Bugas,الحفيانة_بوغاز,Hifyana - Bugas,C2013,Hifyana - Bugas,الحفيانة_بوغاز,C2013,Community,19/12/2018,36.721478,38.25659,Ain Al Arab to TA-RAA area,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Ain Al Arab,عين العرب,SY0206,Lower Shyookh,شيوخ تحتاني,SY020601,Shamaliyeh - Boraz Ogli,الشمالية_بوراز أوغلي,Shamaliyeh - Boraz Ogli,C2014,Shamaliyeh - Boraz Ogli,الشمالية_بوراز أوغلي,C2014,Community,19/12/2018,36.729834,38.096435,Ain Al Arab to TA-RAA area,Syrian democratic forces
